dfb_Intercept,dfb_Mileage,dfb_Make,dfb_Model,dfb_Trim,dfb_Type,dfb_Cylinder,dfb_Liter,dfb_Doors,dfb_Cruise,dfb_Sound,dfb_Leather,cooks_d,standard_resid,hat_diag,dffits_internal,student_resid,dffits
0.011151791653613394,-0.004931118134125218,-0.01577006496249468,0.004569411071382556,-0.016587700684417676,-0.0017350056109726394,-0.009452046109802444,0.009019250514237458,0.00508037305691802,0.0008353949282136258,0.006290305023086216,-0.01729993991936685,9.157869707997345e-05,0.2659864916592739,0.015295457977611511,0.03315032978659008,0.2658303913434804,0.03313087474992238
-0.0017037879423654814,0.0014063281614602483,0.007426268833768462,-0.004024517804188228,0.007571294619677871,0.0011403126730320896,0.00482416234742475,-0.004000499002412668,-0.0029515607777139516,-0.0020557762055392072,-0.001389661039349672,-0.0023589441149175867,1.67449246550326e-05,-0.13322431465870935,0.011194592442908179,-0.014175298792631892,-0.1331416736946336,-0.01416650565031935
-0.010089988264508831,-0.0014727346827887815,0.02313079678038518,-0.011404602407963631,0.017972636443830493,0.005585791595245003,0.015735511536772336,-0.012269981064888181,-0.009095317347742252,-0.004389263186870251,0.02275012943617962,-0.010076662348513584,0.00014387956337663855,-0.3286722661684529,0.01573141766120856,-0.041551832216157,-0.32848710840413403,-0.041528423960735306
-0.006553156386194356,-0.0025729147927297563,0.016373889903463307,-0.008068320954369096,0.012616457505378254,0.003951323959546101,0.011087409540931103,-0.008646903650602384,-0.006429576314795475,-0.003077001561731041,0.016061693235796367,-0.007125725744902255,7.255260389487155e-05,-0.23263853607783888,0.015832157715941337,-0.029506461101569917,-0.23249956589803442,-0.029488834966735118
0.002314654209214996,0.0006602041479365799,-0.0032426687208983954,0.0009466986632994766,-0.002583927020576077,-0.000654950640450896,-0.0020430842782683473,0.001787286173054385,0.0010748578919349617,2.933765935106477e-05,-0.002438662486904514,-0.0022941595473315425,2.8898425178918455e-06,0.04388480327976368,0.017687913208279074,0.005888812292364406,0.04385714279927759,0.0058851005888742305
-0.00018422838991455302,-0.0038069273038575362,0.010535534900357349,-0.00569108495760736,0.010338049804446149,0.0016077215557783085,0.006648967304849974,-0.005528326431336627,-0.004153801874022972,-0.002802038504458739,-0.002127556619597924,-0.0033192616357611603,3.4546383109541064e-05,-0.18888298997866457,0.01148631753668614,-0.020360662988087905,-0.18876795971335303,-0.020348263287798835
0.006645691824378385,0.007502984427624357,-0.01625374894365392,0.004672324620304053,-0.016221548607370212,-0.0017669572107261167,-0.009319569394021007,0.008976429502926866,0.005164287131330025,0.0006152112400135847,0.0068194110157671975,-0.017874389676717874,9.969584447416501e-05,0.27390392657264506,0.015696072787766246,0.034588294749669,0.27374391851356883,0.03456808910318958
-0.0001650163225837917,-9.100876724271845e-05,0.0002525514153226733,-7.361524740803585e-05,0.0001985014224978013,5.093997927857628e-05,0.00015779287361077036,-0.00013819603920908958,-8.348741883876434e-05,-1.5128629376567234e-06,0.00018883481326755825,0.0001788292642897797,1.799527825309916e-08,-0.003416628801567193,0.018162836921858307,-0.0004646970400564113,-0.003414471182813435,-0.0004644035814729147
0.0008786692020454034,-0.005377358470743773,0.007606582346491907,-0.0041005698875330844,0.007281304669799323,0.001156222621997598,0.00471215833322062,-0.003924755831354258,-0.002983822969336543,-0.0019711929245670575,-0.0016067907498255364,-0.0023840980473157692,1.9780409024601292e-05,-0.13625427476829158,0.012624052284721209,-0.01540665143031462,-0.1361698244697257,-0.015397102399171171
-0.05808690100876768,0.07727233241595155,0.068391300561679,-0.03810289123103368,0.05245531013243672,0.017411256555781206,0.05056193124052746,-0.03887884922611321,-0.027593687979783652,-0.01702348204480968,0.07096260290548195,-0.031863661809833646,0.00175565942664009,-0.984305688429585,0.021282319691502526,-0.14514790084490056,-0.9842863125449641,-0.14514504363396213
-0.015656068748525598,0.03157962056914433,0.03812397058059936,-0.023680839125118997,0.03625869056482891,0.00635834967323834,0.026464623033461244,-0.0215298734342429,-0.01545707154353484,-0.01281457417505163,-0.006345810041847802,-0.013318548356360429,0.0005159021689861171,-0.6968000288299349,0.01259011653091319,-0.07868180239314174,-0.6965735384750482,-0.07865622738078551
-0.013369193586070697,0.0034264456083937344,0.02257776411658642,-0.008066881106326343,0.02110901641346585,0.0027174076467258276,0.013878432197003986,-0.013041668185888068,-0.007312932703886461,-0.002023992531004774,-0.00911677366987157,0.02475103592485094,0.0001819519950097679,-0.38783676490753477,0.014308078490247022,-0.04672712210394746,-0.38762865226879645,-0.04670204839881788
-0.03246417411484808,0.0031668424845025848,0.041502775869535324,-0.014413950277971859,0.030231462323611385,0.008811870282667385,0.027257599298116657,-0.023491142991726926,-0.013919567516670697,-0.0019048795922119656,0.0322161378989298,0.029038767322205776,0.0004637163038597911,-0.5701088826273217,0.01683238138242044,-0.07459621737271598,-0.5698657956265862,-0.07456441051739428
-0.01992916585909713,-0.002692771033175545,0.050611308899215855,-0.028006208086000323,0.03467349981857439,0.012776181225861025,0.03540175370606601,-0.027252772688571698,-0.020073952845500467,-0.011419016609875715,0.05084130386323527,-0.02329034856024476,0.0006885294703511398,-0.7300991990009502,0.015263705591572403,-0.09089748975749373,-0.7298837927317823,-0.09087067163583001
-0.005423478239818762,-0.003259407541038268,0.012514723838019371,-0.004455858582230005,0.011342456160638129,0.0014974803111615382,0.0075195101821623166,-0.007097936139039819,-0.004024030341201832,-0.0010209544837399946,-0.005191168786804534,0.013737332689038588,5.645630937402532e-05,-0.21489657145924296,0.01445805491068195,-0.026028363615262177,-0.21476712307395296,-0.026012684772091912
-0.006268917541272897,-0.005484697504983389,0.015704929744764694,-0.005587521334688181,0.014137022426822896,0.0018768436241063525,0.009389531738657747,-0.008871909168118372,-0.005041850697136748,-0.0012539296562223497,-0.006551728252088856,0.017244060647451823,9.000568771570402e-05,-0.26962709882696534,0.014639268423239227,-0.032864391863968036,-0.26946919369249145,-0.032845145073718614
-0.0061827144491473016,-0.005427865315647969,0.015502388119229124,-0.005515418847142171,0.013953736429160314,0.0018526149362070733,0.009267971021510226,-0.008757137901631325,-0.00497674804433709,-0.0012374861057234763,-0.006467603983024641,0.01702171777285073,8.771175563465951e-05,-0.2661496237637501,0.014641368193877418,-0.0324428893228688,-0.2659934422887441,-0.03242385124107012
-0.006981470870864983,-0.006872413414200306,0.01804163888473013,-0.006417153858536716,0.016200757070836475,0.0021551248459392575,0.010767387961353908,-0.010177429986821071,-0.0057887514030911654,-0.001429314797784694,-0.0075418181159376515,0.019811766500262295,0.00011940023398451793,-0.30971920870666153,0.014716727604833042,-0.037852381798431325,-0.30954236339156493,-0.037830768620436155
0.00427044039954488,-0.01873755051391613,0.031978734561288746,-0.019716957865917057,0.0272753800597172,0.005254839433929775,0.02067785640595491,-0.01691226866892005,-0.012703978847494425,-0.009854939652311339,-0.006539584456193224,-0.010957507278479136,0.00033306897202585456,-0.5841175378253329,0.011578626870264177,-0.06322046871314901,-0.5838744402691409,-0.06319415767050733
0.009200586876148017,-0.0023759807399756374,-0.014531007829686518,0.003544990438533665,-6.322177368398897e-05,-0.0021626841661012593,-0.009777322541457582,0.008429914531286041,0.0029699539526954182,0.0020156516084408062,-0.01172549237504837,-0.00974078129795551,5.0042553458018374e-05,0.2042104614736093,0.014195655847400523,0.02450531863690453,0.20408687306603346,0.024490487989710364
0.008070294472971445,-0.0030829000251575045,-0.023058534495881376,0.005244520180523328,-0.0005204086130423425,-0.0008751954589719592,-0.014513287090447179,0.013659443688201775,0.0036523918830169587,0.004722571693355699,0.009237100518514991,-0.024686177734488297,0.00015967848899901447,0.40733821519136426,0.011416440870469955,0.043773757754940044,0.40712362454420226,0.04375069721543007
-0.00032955969312841994,-7.991736810704826e-06,-0.0019446215625869782,0.0009486348220539217,0.00014928319829625696,-0.00015357019899304007,-0.0013308757586216755,0.0010873367533864686,0.00044114710208261707,0.0008740308864155801,0.00034697722975784426,0.0008053416702454675,9.243872947018744e-07,0.03662636473219805,0.00820108308303118,0.0033305626456234826,0.036603265723087024,0.003328462172440883
0.006575401893092693,0.001096282847191841,-0.02344031743409395,0.005319065577315831,-0.00023867878750852942,-0.0008828026748840071,-0.014611481063852141,0.013778138191820612,0.0036892930043899426,0.004717572561491821,0.009503048089582937,-0.025109745676813382,0.00016423826355380918,0.41402669860525326,0.01136669307435298,0.04439435958143456,0.4138100198789513,0.044371126023498554
0.005156413152507244,0.0008913140842023671,-0.01842260273124892,0.00418036187260366,-0.00018554753189527662,-0.0006937785710804136,-0.011482699461479918,0.010827988052701115,0.002899384771059792,0.0037071286250623453,0.007469586597266401,-0.01973477162162362,0.00010146182244383889,0.3254116521546294,0.01136717978802827,0.03489329261227817,0.32522789330974083,0.034873588489508334
-0.00043052611025865917,-0.0008138189662645193,0.003463437376158394,-0.001553733694908259,-0.00032942647852726774,0.0006447890901303384,0.0024529758206008195,-0.0018904154019210538,-0.0008965305508623254,-0.0011146911873005831,0.0035825086901650326,-0.0017867552080623233,2.9323671783388287e-06,-0.05114797595279453,0.013272113695044477,-0.005931981636861829,-0.051115759787069205,-0.00592824530712575
0.002620202981810634,0.006150349023287494,-0.01670870352087902,0.003775934398261809,0.0001983654605655928,-0.0006205421489664724,-0.010234986072044278,0.009684924766903998,0.002599881177051951,0.0032571909946290984,0.0069173798347893015,-0.017917533059199815,8.65185589615671e-05,0.294996370698463,0.01178980192664378,0.03222146346053831,0.29482627460185934,0.0322028844348082
0.0009224066634861852,0.011107536569827282,-0.017414098907248803,0.003921697649680417,0.0005291605321278421,-0.0006390958112452619,-0.010509276536151302,0.009974457280540416,0.0026834650412126335,0.0033023192128172145,0.007334904203141584,-0.018690436726424304,0.0001007999209033397,0.3072428027606074,0.012651685572414511,0.034779290545381696,0.3070670752209869,0.03475939852805087
0.0015993589698516785,-0.0026511423654161288,0.003389755092300781,-0.001645261842969064,-0.0004429331468736922,0.00026326293817808297,0.002230243946354529,-0.0018277489070555103,-0.0007539723364710188,-0.0014705786842754268,-0.0006765487726256425,-0.0013910446184932773,3.39139042595673e-06,-0.06374617700529416,0.009915689655289594,-0.006379395356260713,-0.06370608392648701,-0.006375383043479363
-0.0016107113665966707,0.0028589547484810934,-0.0029889163766795915,0.0014490771745293638,0.00042629605726575724,-0.0002312651451626419,-0.0019489784856056604,0.0015983874558773172,0.0006618788889243491,0.001286318795902843,0.0006105753852717826,0.0012240533051510684,2.8621285540178247e-06,0.056175554552921,0.010766497943498092,0.0058605070299602826,0.056140190830345736,0.0058568177144491616
0.0242135452928793,-0.055621984710248866,-0.040666744549021944,0.017453916577807514,0.01827886825982466,-0.0023176185519054385,-0.030236821262464134,0.02683391618016987,0.005579725218576598,0.01577387177744643,0.015000834324431665,-0.04294880149209652,0.0008869873127722191,0.7622510652120847,0.01798948424598136,0.10316902516388642,0.7620492725183172,0.10314171296131784
0.01675607295068551,-0.03501293741846554,-0.047497674965574735,0.020293554576432032,0.023390569395904223,-0.0026577361658052874,-0.034307748493804135,0.03057944660338418,0.006350798200022514,0.017830304308818528,0.018320692761150163,-0.0502683655805679,0.0009591199591014551,0.8913614671985063,0.014279086795995946,0.10728205585845875,0.8912457171439663,0.1072681244689229
0.0008079632709966433,-0.0009966069434615284,-0.020893009894178152,0.013061941138417804,0.011308676143523868,-0.004358557731038778,-0.01635303882487385,0.012136999060774891,0.005069624836324451,0.009723443195675661,-0.023348991659354265,0.012734465494925564,0.00013656011557665193,0.32455834336482436,0.015318468862200394,0.040481123834693905,0.32437495278798545,0.0404582501147514
0.016374882842941908,0.0015522322882889892,-0.04207170386291571,0.01682200377752379,0.018835387057128183,-0.0070433898803547055,-0.03051529013512195,0.025359118755443926,0.007720773648663547,0.010777550051870314,-0.03621767826228769,-0.027056280533298713,0.0005103351433973516,0.6201767629061796,0.01567275159237077,0.0782561289661597,0.6199356615645073,0.07822570593386256
0.001218325347371445,0.005766283675307003,-0.04970964696595284,0.021108142943267877,0.02737024585099131,-0.0027118713444520496,-0.03447813877752961,0.030924810345859845,0.00641126857011391,0.01782079818830254,0.020306793540086156,-0.05275847807226663,0.0009399013569847876,0.9328386393324465,0.012795509722119366,0.10620177156628532,0.9327621040512105,0.10619305818102032
-0.012585908942798539,0.006279641041483966,-0.022695504348925408,0.016254843106580246,0.015805559104009544,-0.0022578908747399977,-0.017169961827813003,0.013357102302703183,0.004539738909035719,0.014302989511488248,0.0039024602199244822,0.011909855223225924,0.00018324881704118252,0.45588978997697804,0.010469641638774894,0.046893344991525074,0.4556616808240662,0.04686988142327153
-0.0025980480790423087,0.014167879564553402,-0.04126793291046499,0.01749468628601527,0.023361555062536236,-0.0022359370556860356,-0.028307328956159616,0.025434537075345695,0.0052704598304370055,0.01460868844066935,0.01710887761693383,-0.04383199236581995,0.0006625701887065577,0.7742883416197734,0.013088381908104291,0.08916749556020226,0.7740924077302761,0.08914493169957988
-0.002297964412252775,0.007343648601434435,-0.02595277164872914,0.016197321544737516,0.014632206375588168,-0.005398854729027812,-0.020023892144061063,0.014858333273753565,0.0062489104728612865,0.011907498208730001,-0.028762955283202028,0.015775821904578432,0.00021494704033795975,0.4029629329080207,0.01563644579594533,0.05078744415754269,0.4027497455927609,0.05076057508849279
-0.01430654122820386,0.012018305526495163,-0.021613735957652484,0.015459956901005217,0.01546299870851946,-0.0021401186714070895,-0.016147995358835085,0.012567017566548587,0.004289479366837397,0.013500231170000957,0.0038790082595468816,0.011312633517118226,0.0001751867622194694,0.43393478124286317,0.011041087650870932,0.045850203343427307,0.4337123069861273,0.045826696377977795
-0.015059457910894511,0.012751198544827478,-0.022665123491286646,0.01621150367243144,0.016225274963111075,-0.0022439742191589793,-0.016928506245279064,0.01317456522685137,0.004497306728812188,0.014153970363439418,0.0040716921109799475,0.011862204436257042,0.00019295200187739056,0.45503117434414203,0.011059069416173796,0.04811885308825104,0.4548032701815069,0.048094752570443995
0.027384746913779186,-0.06330888675836528,-0.054083295250841955,0.022810467706295256,0.027776892539267288,-0.002822158870071177,-0.039904496323595856,0.03546340137775605,0.006869505680883875,0.02112104965846256,0.020223878594119383,-0.057078753006051385,0.0014626240491561208,1.015365124995487,0.016739332570758665,0.1324820311962096,1.0153850005087026,0.1324846244981628
0.019068592845090673,-0.04153532376563203,-0.055181513934775446,0.023202847448348583,0.02991147838093495,-0.0028416929166604045,-0.03993871279691012,0.035596979756582325,0.0068812494483188975,0.02109315096032759,0.021250534453036474,-0.05831889995848894,0.0013177728535525093,1.0367584762199615,0.014498527310475769,0.12575084191618804,1.03680754429024,0.12575679349632
0.017508867809520674,-0.03622864309833477,-0.06379754585105708,0.02678952456789039,0.035384999355214046,-0.003266078008610506,-0.045777860293015435,0.04085513856770527,0.00789035818064589,0.024153041098669482,0.024883594139000247,-0.06746627698059543,0.001677361624003992,1.1985854924236896,0.013817428889580294,0.14187437925167426,1.1989164202196196,0.1419135505714687
0.014947281695251368,-0.02990364762165228,-0.06151018867198839,0.025813595455314284,0.03445865170048622,-0.00314074493709433,-0.043967410020558546,0.03926249818901198,0.007579617477157038,0.02318751026922784,0.02412569720485601,-0.0650650608708379,0.0015320886907853215,1.1557448095738279,0.013577019162845035,0.13559153472626476,1.1559901700949462,0.13562032032784746
0.003019535966135829,-0.006765643396211134,-0.04462168941616871,0.027670500396266853,0.02570729216603395,-0.009159461833975079,-0.0351212114393221,0.026069283780092836,0.010523676133028292,0.021106206555583207,-0.05008495217365603,0.027361326249430138,0.0006354221559489593,0.6937901184891763,0.015594144994138031,0.08732162316051797,0.6935627726985427,0.08729300902646248
0.006374360892753991,-0.007611449534117359,-0.06158578525171983,0.02577675182636568,0.03602181689547042,-0.003108028136663288,-0.043269934500485455,0.03874278145689715,0.007465229230876043,0.022773687982210744,0.02475183117205309,-0.06522356063601935,0.0014650870533743695,1.157160848319151,0.012959616081751987,0.13259353166912946,1.157408906626905,0.13262195548517264
-0.0031650125222853383,0.008946666985964958,-0.02965933083324088,0.018348509927283457,0.018002954028285174,-0.006064322074383106,-0.022891072973641246,0.016986411530515888,0.006919106865260066,0.013761454523009038,-0.03291377450390548,0.0181198506452225,0.0002855984693710117,0.4609832520056393,0.015871523828630482,0.05854213553033524,0.4607539530716787,0.05851301592737684
-0.004618847440756398,0.01279446840128561,-0.03249627588266483,0.020093852297402817,0.01992875949336367,-0.0066390775996183595,-0.024979708992963232,0.01853519015357412,0.007564053157311734,0.01501821489145755,-0.03597812689216707,0.01983816786715062,0.00034841464609260895,0.5049558307482579,0.016132712237880716,0.06466046514765655,0.5047181970859256,0.06463003574729023
